id,titre,description,date
16602163,Syndicate : jeu vidéo,Édité par Electronic arts,2012-02
16633804,Diablo III : jeu vidéo,Édité par Blizzard entertainment,2012-05
16633804,Diablo III : jeu vidéo,"A pour extension : ""Diablo III, reaper of souls""",2012-05
16633866,Total war. Shogun 2 : jeu vidéo,Jeu de stratégie,2011-03
16634592,Mario & Sonic at the London 2012 Olympic games : jeu vidéo,"Jeu d'action. - Intitulé ""Mario & Sonic at London Olympics"" au Japon",2011
16634592,Mario & Sonic at the London 2012 Olympic games : jeu vidéo,Édité par SEGA,2011
16634744,Football manager 2012 : jeu vidéo,Édité par SEGA,2011-10
16635182,Rise of nightmares : jeu vidéo,Jeu d'action ; jeu d'aventure,2011-09
16635218,Sonic generations : jeu vidéo,Édité par Sega,2011-11
16635218,Sonic generations : jeu vidéo,"Jeu d'action. - Intitulé au Japon ""Sonic generations, shiro no jikū"" sur PC, Xbox 360 et PlayStation 3 et ""Sonic generations, ao no bōken"" sur Nintendo 3DS",2011-11
16635692,"Élections 2012, en route pour l'Élysée : jeu vidéo",Jeu de gestion,2012-02
16636247,Conduit 2 : jeu vidéo,Édité par Sega,2011-04
16661193,Transformers. Fall of Cybertron : jeu vidéo,"Jeu d'action. - Inspiré de l'univers des jouets et dessins animés ""Transformers""",2012-08
16661485,"Anabioz, son razuma : jeu vidéo",Édité par 1C company,2008-12
16661485,"Anabioz, son razuma : jeu vidéo","Sortie dans le reste de l'Europe, février 2009",2008-12
16661563,Dalʹnobojŝiki. 3. Pokorenie Ameriki : jeu vidéo,Jeu de gestion,2009-11
16661563,Dalʹnobojŝiki. 3. Pokorenie Ameriki : jeu vidéo,Édité par 1C company,2009-11
16661712,Iskusstvo vojny. Afrika 1943 : jeu vidéo,"Sortie dans le reste de l'Europe, février 2010",2009-04
16662465,V tylu vraga 2. Lis pustyni : jeu vidéo,Édité par 1C company,2008-11
16662465,V tylu vraga 2. Lis pustyni : jeu vidéo,"Sortie dans le reste de l'Europe, février 2009",2008-11
16662557,"Imperiâ, smutnoe vremâ : jeu vidéo",Première sortie en Russie,2009-12
16662557,"Imperiâ, smutnoe vremâ : jeu vidéo","Sortie dans le reste de l'Europe, juin 2010",2009-12
16663108,"Death track, Vozroždenie : jeu vidéo","Sortie en Amérique du Nord et dans le reste de l'Europe, mars 2009",2008-02
16663108,"Death track, Vozroždenie : jeu vidéo",Première sortie en Russie,2008-02
16663134,Štrafbat : jeu vidéo,Édité par 1C company,2012-03
16664832,Art of murder. Hunt for the puppeteer : jeu vidéo,Jeu d'aventure,2009-02
16664832,Art of murder. Hunt for the puppeteer : jeu vidéo,Édité par City interactive,2009-02
16665084,NecroVisioN. Proklâtaâ rota : jeu vidéo,Première sortie en Russie,2009-12
16665675,Orcs must die ! : jeu vidéo,"A pour extensions : ""Lost adventures"" et ""Artifacts of power""",2011-10
16665675,Orcs must die ! : jeu vidéo,Édité par Robot entertainment,2011-10
16665713,The first templar : jeu vidéo,Édité par Kalypso media,2011-05
16666778,Wanted corp. : jeu vidéo,Édité par Zoo entertainment,2011-12
16667025,Major League Baseball 2K11 : jeu vidéo,Édité par Take-Two interactive,2011-03
16667213,Sniper elite V2 : jeu vidéo,Édité par 505 games puis Mastertronic,2012-05
16712690,Mario tennis open : jeu vidéo,Jeu de simulation sportive,2012-05
16714802,Dragon ball Z. Ultimate tenkaichi : jeu vidéo,Édité par Namco Bandai games Europe,2011-10
16723306,Victorious. Hollywood Arts debut : jeu vidéo,Édité par D3 publisher,2011-11
16723887,"Kilari. Na-san, mon meilleur ami : jeu vidéo",Édité par Konami Digital entertainment,2006-12
16724965,Scene it ?. Twilight : jeu vidéo,Édité par Konami digital entertainment,2009-11
16725009,Captain Tsubasa. Gekito no kiseki : jeu vidéo,Édité par Konami digital entertainment,2010-05
16726812,Deka suporuta. 3D supōtsu : jeu vidéo,"Jeu de simulation sportive. - Intitulé ""Deca sporta: 3D sports"" au Japon, ""Deca sports extreme"" en Amérique du Nord et ""Sports island 3D"" en Europe",2011-04
16726924,Yugiō faibu dīzu. World championship 2010 ribāsu obu Arukadia : jeu vidéo,"Jeu de simulation ; jeu d'aventure. - Inspiré de la série télévisée d'animation : ""Yu-Gi-Oh! 5D's"". - Intitulé ""Yu-Gi-Oh ! 5D's. World championship 2010, reverse of Arcadia"" en Amérique du Nord et en Europe",2010-02
17001285,The binding of Isaac : jeu vidéo,"Jeu d'aventure. - ""The binding of Isaac : unholy edition"" est une édition de ""The binding of Isaac"" sans DRM",2011-09
17001334,The second guest : jeu vidéo,Jeu d'aventure,2012-01
17001494,"Sol, exodus : jeu vidéo",Édité par Seamless entertainment en Amérique du Nord et Iceberg interactive en Europe,2012-01
17001881,Terraria : jeu vidéo,Édité par Headup games,2011-05
17130727,"Rising Zan, the samurai gunman : jeu vidéo",Jeu d'action ; jeu d'aventure,1999-03
17134263,Shinkisekai Evolutia : jeu vidéo,"Édité par ESP software au Japon et par Ubisoft en Amérique du Nord et Europe. - Jeu intitulé ""Evolution worlds"" ou ""Evoryūshon sekai"" en Amérique du Nord et en Europe",2002-07
17134758,Wave race. Blue storm : jeu vidéo,Jeu de simulation sportive ; jeu de pilotage,2001-09
17135574,Alundra : jeu vidéo,"Édité par Sony computer entertainment au Japon, Working designs en Amérique du Nord et Psygnosis en Europe",1997-04
17135924,Phantasy star online. episode III. C.A.R.D. revolution : jeu vidéo,Édité par SEGA,2003-11
16577068,Might & magic. Clash of heroes : jeu vidéo,Édité par Ubisoft entertainment,2009-12
16577219,Kinect sports. Season two : jeu vidéo,Jeu de simulation sportive,2011-10
16577281,Forza motorsport 4 : jeu vidéo,Édité par Microsoft corporation,2011-10
16577362,Nancy Drew. Secrets can kill : jeu vidéo,Édité par Micro application,1998
16577363,DanceStar party : jeu vidéo,Jeu de rythme,2011-10
16577574,The mystery team : jeu vidéo,Jeu de réflexion,2011-11
16579054,Sea park tycoon : jeu vidéo,Jeu de gestion,2009
16579136,Cruise line tycoon : jeu vidéo,Édité par Foreign media games,2009
16579163,Ace combat. Assault horizon legacy : jeu vidéo,"Jeu d'action ; jeu de pilotage. - Intitulé ""Ace combat 3D, cross rumble"" au Japon",2011-11
16579275,Power rangers samurai : jeu vidéo,"Jeu d'action. - Adapté de la série télévisée : ""Power rangers samurai""",2011-11
16706602,Batman. Arkham city : jeu vidéo,Jeu d'action ; jeu d'aventure. - Inspiré du personnage de bande dessinée créé par Bob Kane et Bill Finger et édité par DC comics,2011-10
16706602,Batman. Arkham city : jeu vidéo,Édité par Warner Bros. interactive entertainment,2011-10
16710507,Biohazard. Revelations : jeu vidéo,Édité par Capcom,2012-01
16623768,"Ferrari, the race experience : jeu vidéo",Jeu de pilotage,2010-10
16579456,Phineas and Ferb. Across the 2nd dimension : jeu vidéo,Édité par Disney interactive studios,2011-08
16589378,Galaga : jeu vidéo,Jeu d'action,1981
16591060,Star wars. The old republic : jeu vidéo,Jeu de rôle,2011-12
16591543,FIFA football : jeu vidéo,Jeu de simulation sportive,2012-02
16595998,Patrizier IV : jeu vidéo,Jeu de gestion ; jeu de stratégie,2011-10-05
16684897,Dragon ball Z for Kinect : jeu vidéo,"Jeu d'action. - Inspiré de la série télévisée d'animation ""Dragon ball Z""",2012-10
16661721,Iskusstvo vojny. Kurskaâ duga : jeu vidéo,Édité par 1C company,2009-10
16665084,NecroVisioN. Proklâtaâ rota : jeu vidéo,Jeu d'action,2009-12
16666873,Dungeons : jeu vidéo,Édité par Kalypso media,2011-01
16724897,Metaru faito beiburēdo. Chōjō kessen ! Bigguban burēdāzu : jeu vidéo,"Édité par Hudson soft au Japon, Konami dans les autres régions",2010-07
16994510,Shutokō batoru 2 : jeu vidéo,Jeu de pilotage,2000-06
17135924,Phantasy star online. episode III. C.A.R.D. revolution : jeu vidéo,Jeu de rôle,2003-11
16574321,Red orchestra. 2. Heroes of Stalingrad : jeu vidéo,Jeu d'action,2011-09
17019358,Ayrton Senna's super Monaco GP II : jeu vidéo,Édité par SEGA,1992-07
16691310,Inazuma irebun. Sutoraikāzu : jeu vidéo,Jeu de simulation sportive ; jeu de rôle,2011-07
16695657,New Super Mario Bros. U : jeu vidéo,Édité par Nintendo,2012-11
16913398,Bangai-O : jeu vidéo,Sortie en Amérique du Nord en mars 2001,1999-12
16945303,Heavy fire. The chosen few 3D : jeu vidéo,"Édité par Mastiff en Amérique du Nord, par Avanquest sofware Europe et par Hamster au Japon",2011-12
17067082,Wonder boy. V. MW III : jeu vidéo,"Jeu d'action ; jeu d'aventure. - Intitulé ""Wonder boy in monster world"" en Amérique du Nord et en Europe",1991-10
16653842,Cabela's dangerous hunts 2013 : jeu vidéo,Jeu d'action,2012-10
16740336,Kingdom under fire. Circle of doom : jeu vidéo,Première sortie en Australie,2007-12
16741698,Viva piñata. Trouble in paradise : jeu vidéo,Édité par Microsoft corporation,2008-09
16758292,Fuse : jeu vidéo,Jeu d'action,2013-05
16774790,F1 2013 : jeu vidéo,Jeu de pilotage,2013-10
17005235,Mortimer and the riddles of the medallion : jeu vidéo,Édité par LucasArts entertainment company,1996
16706219,Star wars. Episode III. Revenge of the Sith : jeu vidéo,"Jeu d'action ; jeu d'arcade. - Adapté du film ""Star wars. Episode III, Revenge of the Sith"" réalisé par George Lucas",2005-04
16706910,ESPN Sports connection : jeu vidéo,Édité par Ubisoft entertainment,2012-11
16707170,RealSports volleyball : jeu vidéo,Jeu de simulation sportive,1982
16559035,James Noir's Hollywood crimes : jeu vidéo,Édité par Ubisoft entertainment,2011-11
16560768,Disney universe : jeu vidéo,Jeu d'aventure,2011-10
16561043,ZhuZhu puppies : jeu vidéo,Jeu d'aventure,2011-03
16561043,ZhuZhu puppies : jeu vidéo,Édité par Activision publishing,2011-03
16561168,Call of duty. Modern warfare 3 : jeu vidéo,Jeu d'action,2011-11
16561585,"Skylanders, Spyro's adventure : jeu vidéo",Jeu d'action ; jeu d'aventure,2011-10
16561585,"Skylanders, Spyro's adventure : jeu vidéo",Les figurines nécessaires pour jouer sont compatibles avec toutes les plate-formes,2011-10
16561875,Dance dance revolution : jeu vidéo,Édité par Konami digital entertainment,2010-11
16561999,"Michael Jackson, the experience : jeu vidéo",Édité par Ubisoft entertainment,2011-11
16562058,Puzzler mind gym 3D : jeu vidéo,Jeu de réflexion,2011-09
16562058,Puzzler mind gym 3D : jeu vidéo,Édité par Ubisoft entertainment,2011-09
16562093,Move fitness : jeu vidéo,"Mise à disposition sur plateforme de téléchargement en Amérique du Nord (PlayStation store), mars 2013",2011-11
16562093,Move fitness : jeu vidéo,"Jeu de développement personnel. - Intitulé ""PlayStation move fitness"" enAmérique du Nord",2011-11
16562116,Puppies 3D : jeu vidéo,Jeu de simulation de vie,2011-11
16562137,"Imagine, fashion designer 3D : jeu vidéo",Édité par Ubisoft entertainment,2011-11
16600242,Culdcept II : jeu vidéo,Jeu de stratégie,2001-07
16600242,Culdcept II : jeu vidéo,Édité par Media factory,2001-07
16603906,"Garou, mark of the wolves : jeu vidéo",Édité par SNK,1999-11
16604094,"Bakumatsu roman dai ni maku, gekka no kenshi. Tsuki ni saku hana, chiri yuku hana : jeu vidéo","Jeu d'action. - Intitulé ""Bakumatsu roman dai ni maku, gekka no kenshi. Final edition"" sur Dreamcast",1998
16604851,Puyo puyo tsū : jeu vidéo,Édité par Compile,1994
16605075,Dragon force. II. Kamisarishi daichi ni : jeu vidéo,Jeu de rôle ; jeu de stratégie,1998-04
16605152,Assault suit. Leynos 2 : jeu vidéo,Jeu d'action,1997-02
16605203,Kozumikku fantajī. 2. Bōken shōnen Ban : jeu vidéo,Jeu de rôle,1991-04
16605203,Kozumikku fantajī. 2. Bōken shōnen Ban : jeu vidéo,Édité par Telenet Japan,1991-04
16605207,Kozumikku fantajī. Bōken shōnen Yū : jeu vidéo,Jeu de rôle,1990-03
16632846,Sūpā robotto taisen J : jeu vidéo,Édité par Banpresto,2005-09
16633002,Mario kart Advance : jeu vidéo,"Jeu de pilotage. - Intitulé ""Mario kart super circuit"" en Amérique du Nord et Europe",2001-07
16634841,Ryū ga gotoku 3 : jeu vidéo,Jeu d'action ; jeu d'aventure,2009-02
16635240,Sonic colours : jeu vidéo,Édité par Sega,2010-11
16640348,Sonic free riders : jeu vidéo,Jeu de pilotage ; jeu d'action,2010-11
16659841,Dead space 2 : jeu vidéo,Jeu d'action ; jeu d'aventure,2011-01
16659842,Dead space. Extraction : jeu vidéo,Jeu d'action,2009-09
16662500,V tylu vraga 2. Šturm : jeu vidéo,Première sortie en Russie,2011-02
16664853,Art of murder. Deadly secrets : jeu vidéo,Jeu d'aventure,2011-04
16666964,Bone. The great cow race : jeu vidéo,"Jeu d'aventure. - Inspiré de la bande dessinée ""Bone"" créée par Jeff Smith",2006-04
16667362,Air conflicts. Secret wars : jeu vidéo,Édité par BitComposer games,2011-07
17015507,Gradius advance : jeu vidéo,"Jeu d'action. - Intitulé ""Gradius generation"" au Japon et ""Gradius galaxies"" en Amérique du Nord",2001-11
17015507,Gradius advance : jeu vidéo,Édité par Konami Europe,2001-11
17112286,God eater : jeu vidéo,Édité par Bandai Namco games,2010-02
16712487,Kingdom hearts. Coded : jeu vidéo,Édité par Square Enix,2008-11
16720431,Asphalt 3D. Nitro racing : jeu vidéo,Sortie en Amérique du Nord et Europe le même mmois,2011-03
16720431,Asphalt 3D. Nitro racing : jeu vidéo,Édité par Konami au Japon et Ubisoft dans les autres régions,2011-03
16996768,"Warhammer 40,000 Dawn of war. II. Retribution : jeu vidéo",Édité par THQ,2011-02
16996870,PeaceMaker : jeu vidéo,Jeu éducatif ; jeu de stratégie,2007-02
17000492,"Sam & Max, season two : jeu vidéo","Jeu d'aventure. - Intitulé ""Sam & Max. Season two. Beyond time and space"" à partir de 2009. - Adapté des personnages de bande dessinée créés par Steve Purcell",2007-11
17139977,Hello Kitty seasons : jeu vidéo,Édité par Zoo games en Amérique du Nord et Namco Bandai games en Europe,2010-12
16563283,ZhuZhu princess : jeu vidéo,Édité par Activision publishing,2011-02
16563337,Red dead redemption : jeu vidéo,Jeu d'action ; jeu d'aventure,2010-05
16563337,Red dead redemption : jeu vidéo,Édité par Rockstar games,2010-05
16563477,Battlefield 3 : jeu vidéo,Édité par Electronic arts,2011-10
16564149,Gears of war 2 : jeu vidéo,Jeu d'action,2006-11
16564755,Uncharted. 3. Drake's deception : jeu vidéo,Édité par Sony computer entertainment,2011-11
16565044,Pro evolution soccer 2011 : jeu vidéo,Édité par Konami digital entertainment,2010-10
16565087,Deca sports freedom : jeu vidéo,Édité par Hudson soft,2010-11
16565162,DanceMasters : jeu vidéo,"Jeu de rythme. - Intitulé ""Dance evolution"" en dehors de l'Amérique du Nord",2010-11
16565226,Crossboard 7 : jeu vidéo,Jeu de pilotage,2010-11
16565394,GoldenEye 007. Reloaded : jeu vidéo,Édité par Activision publishing,2011-11
16566021,"Singstar, back to the 80s : jeu vidéo",Édité par Sony computer entertainment Europe,2011-10
16566021,"Singstar, back to the 80s : jeu vidéo",Jeu de rythme,2011-10
16567190,Saw. II. Flesh & blood : jeu vidéo,Édité par Konami digital entertainment,2010-10
16567190,Saw. II. Flesh & blood : jeu vidéo,"Jeu d'aventure. - Inspiré du film réalisé par Darren Lynn Bousman ""Saw II""",2010-10
16567597,L.A. noire : jeu vidéo,Édité par Take-Two interactive software,2011-05
16568045,Metaru faito beiburēdo. Gachinko sutajiamu : jeu vidéo,"Jeu de simulation. - Intitulé ""Beyblade metal fusion. Battle fortress"" en Europe et ""Beyblade metal fusion. Counter Leone"" en Amérique du Nord. - Inspiré de la bande dessinée et des dessins animés de la série Beyblade",2009-11
16568045,Metaru faito beiburēdo. Gachinko sutajiamu : jeu vidéo,Édité par Hudson soft,2009-11
16568271,Need for speed. The run : jeu vidéo,Jeu de pilotage,2011-11
16568411,"Yu-Gi-Oh ! 5D's, master of the cards : jeu vidéo","Jeu de simulation. - Intitulé ""Yu-Gi-Oh ! 5D's, master of the cards"" en Europe et Australie et ""Yu-Gi-Oh ! 5D's, duel transer"" en Amérique du Nord et au Japon",2010-11
16569364,Deus ex. Human revolution : jeu vidéo,Édité par Square enix,2011-08
16569513,Eyepet and friends : jeu vidéo,Jeu de simulation de vie,2011-18
16569513,Eyepet and friends : jeu vidéo,Édité par Sony computer entertainment Europe,2011-18
16569899,Pétanque master : jeu vidéo,Édité par Bigben interactive,2010
16570152,Just dance kids : jeu vidéo,Édité par Ubisoft entertainment,2011-10
16710776,Sūpā Pokémon sukuranburu : jeu vidéo,Édité par Nintendo,2011-08
16990099,"Le Pic rouge, l'auberge de l'alpiniste mort : jeu vidéo",Édité par Anuman interactive,2008-04
16990099,"Le Pic rouge, l'auberge de l'alpiniste mort : jeu vidéo",Jeu d'aventure. - Inspiré du roman des frères Strougatski (A & B),2008-04
16990816,Command & conquer. 4. Tiberium twilight : jeu vidéo,Édité par Electronic arts,2010-03
16990816,Command & conquer. 4. Tiberium twilight : jeu vidéo,Jeu de stratégie,2010-03
16991583,Silent scope 3 : jeu vidéo,Édité par Konami,2002-10
16991641,Rumble roses : jeu vidéo,Jeu d'action,2004-11
